event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:sat-id,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16819872575,true,2017-07-13 22:00:00.000,11.47763,36.23812,,,-123.0,4.0167765E8,496.0,772,"56",36.23812,36.23812,"2",11.47763,11.47763,5,0,3,66.0,238.0,"SR",2631.0,93.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872576,true,2017-07-13 22:00:00.000,11.48758,36.22886,,,-135.0,4.016776623E8,2426.0,4718,"8",36.22886,36.22886,"B",11.48758,11.48758,1,0,3,99.0,0.0,"NK",2992.0,1966.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872577,true,2017-07-13 22:00:00.000,11.48576,36.21266,,,-132.0,4.016776624E8,1758.0,4175,"8",36.21266,36.21266,"B",11.48576,11.48576,2,0,3,91.0,102.0,"NN",9711.0,318.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872578,true,2017-07-13 22:00:00.000,11.51455,36.15005,,,-123.0,4.016776376E8,2711.0,7085,"8",36.15005,36.15005,"A",11.51455,11.51455,3,0,3,88.0,98.0,"SR",34548.0,212.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872579,true,2017-07-13 22:00:00.000,11.32752,36.14826,,,-125.0,4.016776425E8,849.0,1909,"0",36.14826,36.14826,"A",11.32752,11.32752,3,0,3,81.0,98.0,"NK",2973.0,242.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872580,true,2017-07-13 22:00:00.000,11.33698,36.13131,,,-133.0,4.016776436E8,2598.0,4195,"8",36.13131,36.13131,"B",11.33698,11.33698,1,0,3,89.0,0.0,"SR",4086.0,1652.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872581,true,2017-07-14 22:00:00.000,11.32419,36.15094,,,-133.0,4.016776592E8,2413.0,6503,"8",36.15094,36.15094,"B",11.32419,11.32419,2,0,3,103.0,45.0,"NP",8622.0,675.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872582,true,2017-07-14 22:00:00.000,11.33498,36.13712,,,-134.0,4.016776504E8,3026.0,8554,"8",36.13712,36.13712,"B",11.33498,11.33498,1,0,3,106.0,0.0,"NP",8034.0,1139.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872583,true,2017-07-14 22:00:00.000,11.27254,36.10862,,,-131.0,4.01677652E8,1127.0,1582,"58",36.10862,36.10862,"1",11.27254,11.27254,5,0,3,24.0,196.0,"SR",3748.0,339.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872584,true,2017-07-14 22:00:00.000,11.26821,36.09951,,,-130.0,4.016776454E8,1298.0,2567,"8",36.09951,36.09951,"B",11.26821,11.26821,2,0,3,108.0,49.0,"NK",2263.0,744.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872585,true,2017-07-14 22:00:00.000,11.27259,36.05934,,,-128.0,4.016776458E8,1382.0,3898,"8",36.05934,36.05934,"B",11.27259,11.27259,2,0,3,44.0,191.0,"MA",8862.0,215.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872586,true,2017-07-14 22:00:00.000,11.27822,36.05368,,,-127.0,4.016776504E8,1365.0,3848,"8",36.05368,36.05368,"B",11.27822,11.27822,2,0,3,84.0,44.0,"NP",6886.0,270.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872587,true,2017-07-14 22:00:00.000,11.27485,36.05055,,,-122.0,4.0167765E8,348.0,918,"68",36.05055,36.05055,"2",11.27485,11.27485,4,0,3,80.0,253.0,"NP",3021.0,40.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872588,true,2017-07-14 22:00:00.000,11.26861,36.05151,,,-124.0,4.01677648E8,457.0,348,"58",36.05151,36.05151,"2",11.26861,11.26861,6,0,3,87.0,371.0,"SR",1810.0,115.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872589,true,2017-07-14 22:00:00.000,11.26887,36.04983,,,-126.0,4.016776478E8,1238.0,653,"56",36.04983,36.04983,"1",11.26887,11.26887,5,0,3,77.0,273.0,"NK",6590.0,232.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872590,true,2017-07-14 22:00:00.000,11.26849,36.05139,,,-135.0,4.016776516E8,2886.0,2914,"8",36.05139,36.05139,"B",11.26849,11.26849,2,0,3,84.0,45.0,"NN",3634.0,2292.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872591,true,2017-07-14 22:00:00.000,11.27345,36.0497,,,-127.0,4.016776544E8,985.0,2772,"8",36.0497,36.0497,"B",11.27345,11.27345,2,0,3,152.0,95.0,"NK",2453.0,395.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872592,true,2017-07-15 22:00:00.000,11.27493,36.03773,,,-130.0,4.016776503E8,2461.0,6953,"8",36.03773,36.03773,"B",11.27493,11.27493,1,0,3,81.0,0.0,"NP",4030.0,1502.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872593,true,2017-07-15 22:00:00.000,11.25618,36.02761,,,-129.0,4.01677653E8,2112.0,5964,"8",36.02761,36.02761,"B",11.25618,11.25618,2,0,3,108.0,51.0,"NP",3817.0,1168.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872594,true,2017-07-15 22:00:00.000,11.26794,36.01223,,,-125.0,4.016776472E8,4757.0,4216,"58",36.01223,36.01223,"0",11.26794,11.26794,4,0,3,119.0,193.0,"NK",66635.0,339.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872595,true,2017-07-15 22:00:00.000,11.27707,36.01669,,,-127.0,4.016776397E8,5286.0,4337,"6",36.01669,36.01669,"A",11.27707,11.27707,3,0,3,89.0,90.0,"SR",43938.0,635.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872596,true,2017-07-15 22:00:00.000,11.26903,36.01309,,,-128.0,4.016776447E8,4901.0,4020,"8",36.01309,36.01309,"B",11.26903,11.26903,1,0,3,94.0,0.0,"NN",13531.0,1775.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872597,true,2017-07-15 22:00:00.000,11.26505,36.01738,,,-127.0,4.016776473E8,2538.0,3598,"8",36.01738,36.01738,"B",11.26505,11.26505,2,0,3,80.0,90.0,"NK",21681.0,297.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872598,true,2017-07-15 22:00:00.000,11.27074,36.03736,,,-130.0,4.01677645E8,2493.0,5048,"8",36.03736,36.03736,"A",11.27074,11.27074,3,0,3,78.0,138.0,"NP",25240.0,246.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872599,true,2017-07-15 22:00:00.000,11.24745,36.04542,,,-126.0,4.016776415E8,241.0,518,"8",36.04542,36.04542,"A",11.24745,11.24745,3,0,3,42.0,143.0,"NP",532.0,108.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872600,true,2017-07-15 22:00:00.000,11.23119,36.04277,,,-132.0,4.016776473E8,1165.0,3284,"8",36.04277,36.04277,"B",11.23119,11.23119,2,0,3,102.0,48.0,"SR",2773.0,489.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872601,true,2017-07-15 22:00:00.000,11.22474,36.04331,,,-127.0,4.016776466E8,2420.0,3437,"58",36.04331,36.04331,"0",11.22474,11.22474,4,0,3,78.0,186.0,"NN",84046.0,69.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872602,true,2017-07-15 22:00:00.000,11.22252,36.04421,,,-137.0,4.016776515E8,1997.0,4008,"6",36.04421,36.04421,"B",11.22252,11.22252,1,0,2,78.0,0.0,"NK",6234.0,639.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872603,true,2017-07-15 22:00:00.000,11.22495,36.04435,,,-129.0,4.016776532E8,1734.0,4259,"6",36.04435,36.04435,"B",11.22495,11.22495,1,0,3,81.0,0.0,"MA",4006.0,750.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872604,true,2017-07-15 22:00:00.000,11.21671,36.04525,,,-137.0,4.016776536E8,1785.0,5042,"8",36.04525,36.04525,"B",11.21671,11.21671,1,0,3,81.0,0.0,"NN",3432.0,928.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872605,true,2017-07-15 22:00:00.000,11.21307,36.04576,,,-121.0,4.01677654E8,1970.0,5565,"8",36.04576,36.04576,"B",11.21307,11.21307,1,0,3,83.0,0.0,"MA",3939.0,985.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872606,true,2017-07-16 22:00:00.000,11.2523,36.0218,,,-125.0,4.016776518E8,1819.0,3781,"8",36.0218,36.0218,"A",11.2523,11.2523,3,0,2,98.0,615.0,"NP",40261.0,82.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872607,true,2017-07-16 22:00:00.000,11.22534,36.02136,,,-126.0,4.016776536E8,339.0,602,"58",36.02136,36.02136,"2",11.22534,11.22534,4,0,2,40.0,300.0,"SR",907.0,126.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
16819872608,true,2017-07-16 22:00:00.000,11.22461,36.02647,,,-130.0,4.016776443E8,784.0,2198,"8",36.02647,36.02647,"A",11.22461,11.22461,3,0,3,156.0,91.0,"NP",1657.0,370.0,,,,,,"argos-doppler-shift","Caretta caretta","165767","242","Satellite Tracking of Oceanic Loggerhead Turtles in the Mediterranean"
