REF,PTT,CNT,DE_DATE,TIME,SURF_DUR,DIVE_DUR,MAX_DEP,D1,D2,D3,D4,D5,T1,T2,T3,T4,T5,N_DEPTHS,N_SPEEDS,DEPTH_STR,PROPN_STR,GRP_NUMBER,DS_DATE,START_LAT,START_LON,LAT,LON
ft20-243-16,165768,4,10/23/16,2:22:04,154,5100,32.5,28,32.5,30,30,26,0,0,96.8,98.4,98.4,5,0,"28.0,  32.5,  30.0,  30.0,  26.0","0.0, 0.0,96.8,98.4,98.4",6,10/23/2016,40.2284631,14.66516813,40.22047474,14.6609014
ft20-243-16,165768,1,10/23/16,16:01:34,282,60,4,4,4,4,4,4,23.8,42.8,49.2,68.2,87.3,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","23.8,42.8,49.2,68.2,87.3",14,10/23/2016,40.14355158,14.61981527,40.1434576,14.61976508
ft20-243-16,165768,1,10/23/16,16:07:56,298,100,4,4,4,4,4,4,11.1,23.8,42.8,55.5,74.6,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","11.1,23.8,42.8,55.5,74.6",14,10/23/2016,40.14301589,14.61952915,40.14285926,14.61944549
ft20-243-16,165768,1,10/23/16,16:29:18,170,720,14,11,13,14,13,10,3.1,6.3,36.5,74.6,88.8,5,0,"11.0,  13.0,  14.0,  13.0,  10.0","3.1, 6.3,36.5,74.6,88.8",15,10/23/2016,40.14197897,14.61897531,40.1408512,14.61837295
ft20-243-16,165768,1,10/23/16,16:38:08,154,360,10,6,10,8,10,8,4.7,20.6,50.7,55.5,82.5,5,0,"6.0,  10.0,   8.0,  10.0,   8.0","4.7,20.6,50.7,55.5,82.5",15,10/23/2016,40.14058493,14.61823073,40.14002104,14.61792955
ft20-243-16,165768,1,10/27/16,0:01:20,16,3900,20,18,20,16,11,10,0,1.5,15.8,95.2,98.4,5,0,"18.0,  20.0,  16.0,  11.0,  10.0","0.0, 1.5,15.8,95.2,98.4",5,10/26/2016,39.79364449,14.61910472,39.79280447,14.62181455
ft20-243-16,165768,3,10/27/16,4:59:50,306,30,8,6,7,8,8,7,20.6,31.7,42.8,53.9,65,5,0,"6.0,   7.0,   8.0,   8.0,   7.0","20.6,31.7,42.8,53.9,65.0",6,10/27/2016,39.78895328,14.63423807,39.78894682,14.63425892
ft20-243-16,165768,1,10/28/16,15:12:40,298,40,4,4,4,4,4,4,19,28.5,49.2,69.8,79.3,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","19.0,28.5,49.2,69.8,79.3",21,10/28/2016,39.77835471,14.71416277,39.77836119,14.71418521
ft20-243-16,165768,1,10/28/16,15:40:40,44,30,7,7,7,6,6,4,11.1,23.8,49.2,61.9,74.6,5,0,"7.0,   7.0,   6.0,   6.0,   4.0","11.1,23.8,49.2,61.9,74.6",23,10/28/2016,39.77862837,14.71511083,39.77863323,14.71512766
ft20-243-16,165768,1,10/28/16,15:42:14,306,50,8,6,7,8,6,6,14.2,30.1,46,68.2,84.1,5,0,"6.0,   7.0,   8.0,   6.0,   6.0","14.2,30.1,46.0,68.2,84.1",23,10/28/2016,39.77864036,14.71515235,39.77864845,14.7151804
ft20-243-16,165768,3,10/29/16,14:08:16,306,140,10,4,8,5,7,10,11.1,19,47.6,58.7,65,5,0,"4.0,   8.0,   5.0,   7.0,  10.0","11.1,19.0,47.6,58.7,65.0",5,10/29/2016,39.71933207,14.81251449,39.71916899,14.81272678
ft20-243-16,165768,1,10/30/16,17:34:36,16,4500,35,32.5,35,22,15,13,1.5,3.1,12.6,93.6,96.8,5,0,"32.5,  35.0,  22.0,  15.0,  13.0","1.5, 3.1,12.6,93.6,96.8",21,10/30/2016,39.57929002,14.9387933,39.56905812,14.94281217
ft20-243-16,165768,3,10/31/16,6:05:46,306,30,7,6,7,7,7,6,9.5,20.6,31.7,53.9,65,5,0,"6.0,   7.0,   7.0,   7.0,   6.0","9.5,20.6,31.7,53.9,65.0",24,10/31/2016,39.46664812,14.98303658,39.46657991,14.98306338
ft20-243-16,165768,4,11/2/16,6:58:34,306,30,6,4,5,6,6,6,20.6,31.7,42.8,53.9,65,5,0,"4.0,   5.0,   6.0,   6.0,   6.0","20.6,31.7,42.8,53.9,65.0",10,11/02/2016,39.07500046,15.2401755,39.07496045,15.24023196
ft20-243-16,165768,4,11/2/16,7:54:40,8,2100,90,52.5,90,77.5,55,80,4.7,17.4,28.5,31.7,60.3,5,0,"52.5,  90.0,  77.5,  55.0,  80.0","4.7,17.4,28.5,31.7,60.3",11,11/02/2016,39.07327225,15.24261474,39.07047191,15.24656721
ft20-243-16,165768,4,11/5/16,9:46:44,306,480,37.5,20,24,37.5,22,30,0,1.5,22.2,47.6,77.7,5,0,"20.0,  24.0,  37.5,  22.0,  30.0","0.0, 1.5,22.2,47.6,77.7",15,11/05/2016,38.66051982,15.49038797,38.65971278,15.49052855
ft20-243-16,165768,1,11/6/16,1:46:20,298,1800,32.5,32.5,22,22,16,13,3.1,42.8,57.1,92,95.2,5,0,"32.5,  22.0,  22.0,  16.0,  13.0","3.1,42.8,57.1,92.0,95.2",22,11/06/2016,38.56593422,15.50686457,38.5629078,15.50739177
ft20-243-16,165768,1,11/6/16,21:58:32,298,300,37.5,20,26,32.5,37.5,35,9.5,12.6,25.3,73,82.5,5,0,"20.0,  26.0,  32.5,  37.5,  35.0","9.5,12.6,25.3,73.0,82.5",29,11/06/2016,38.44112479,15.5286061,38.44062039,15.52869396
ft20-243-16,165768,1,11/7/16,4:20:00,298,420,17,11,15,16,16,14,0,22.2,50.7,79.3,90.4,5,0,"11.0,  15.0,  16.0,  16.0,  14.0","0.0,22.2,50.7,79.3,90.4",30,11/07/2016,38.40284398,15.53527453,38.40213782,15.53539754
ft20-243-16,165768,1,11/21/16,14:29:28,4,40,7,7,7,6,7,7,7.9,15.8,31.7,57.1,65,5,0,"7.0,   7.0,   6.0,   7.0,   7.0","7.9,15.8,31.7,57.1,65.0",17,11/21/2016,39.16260258,15.80747685,39.16262212,15.80748376
ft20-243-16,165768,1,11/21/16,14:30:12,306,40,6,5,5,5,5,6,7.9,17.4,34.9,53.9,71.4,5,0,"5.0,   5.0,   5.0,   5.0,   6.0","7.9,17.4,34.9,53.9,71.4",17,11/21/2016,39.16262407,15.80748445,39.16264362,15.80749135
ft20-243-16,165768,1,11/22/16,21:00:04,298,6000,24,20,24,24,19,13,0,0,1.5,14.2,96.8,5,0,"20.0,  24.0,  24.0,  19.0,  13.0","0.0, 0.0, 1.5,14.2,96.8",23,11/22/2016,39.13776403,15.57427055,39.13402608,15.55314829
ft20-243-16,165768,2,11/22/16,23:04:32,290,6300,22,18,22,16,12,11,0,1.5,7.9,95.2,96.8,5,0,"18.0,  22.0,  16.0,  12.0,  11.0","0.0, 1.5, 7.9,95.2,96.8",24,11/22/2016,39.13329842,15.5490365,39.12937357,15.52685813
ft20-243-16,165768,2,11/23/16,2:11:44,290,7200,24,20,24,18,12,11,0,1.5,6.3,95.2,98.4,5,0,"20.0,  24.0,  18.0,  12.0,  11.0","0.0, 1.5, 6.3,95.2,98.4",25,11/23/2016,39.12686167,15.51266398,39.12237612,15.48731727
ft20-243-16,165768,2,11/23/16,17:48:24,282,5700,30,28,30,24,17,14,0,1.5,11.1,93.6,98.4,5,0,"28.0,  30.0,  24.0,  17.0,  14.0","0.0, 1.5,11.1,93.6,98.4",29,11/23/2016,39.08163022,15.34414213,39.07423467,15.33840417
ft20-243-16,165768,3,11/23/16,21:20:04,20,5700,28,22,28,20,15,14,0,1.5,26.9,92,96.8,5,0,"22.0,  28.0,  20.0,  15.0,  14.0","0.0, 1.5,26.9,92.0,96.8",31,11/23/2016,39.06515241,15.33135755,39.05775686,15.32561959
ft20-243-16,165768,3,11/23/16,23:02:04,282,5700,20,15,20,17,11,10,0,1.5,7.9,92,96.8,5,0,"15.0,  20.0,  17.0,  11.0,  10.0","0.0, 1.5, 7.9,92.0,96.8",0,11/23/2016,39.05721193,15.3251968,39.04981638,15.31945884
ft20-243-16,165768,3,11/24/16,0:43:56,282,5700,20,19,20,16,11,9,0,1.5,4.7,96.8,98.4,5,0,"19.0,  20.0,  16.0,  11.0,   9.0","0.0, 1.5, 4.7,96.8,98.4",1,11/23/2016,39.04928182,15.31904409,39.04188627,15.31330614
ft20-243-16,165768,5,11/24/16,2:04:36,80,4200,20,17,20,15,12,11,0,1.5,11.1,93.6,96.8,5,0,"17.0,  20.0,  15.0,  12.0,  11.0","0.0, 1.5,11.1,93.6,96.8",2,11/24/2016,39.0410559,15.31266187,39.03560654,15.3084339
ft20-243-16,165768,2,11/24/16,3:56:08,298,6000,30,24,28,28,19,14,0,1.5,17.4,28.5,95.2,5,0,"24.0,  28.0,  28.0,  19.0,  14.0","0.0, 1.5,17.4,28.5,95.2",3,11/24/2016,39.0347087,15.3077373,39.02692391,15.30169734
ft20-243-16,165768,5,11/24/16,9:16:48,306,40,10,6,8,10,10,9,9.5,19,28.5,39.6,49.2,5,0,"6.0,   8.0,  10.0,  10.0,   9.0","9.5,19.0,28.5,39.6,49.2",5,11/24/2016,39.00201258,15.28236948,39.00196068,15.28232921
ft20-243-16,165768,5,11/24/16,21:46:32,282,4200,22,18,22,17,13,10,0,1.5,15.8,93.6,96.8,5,0,"18.0,  22.0,  17.0,  13.0,  10.0","0.0, 1.5,15.8,93.6,96.8",12,11/24/2016,38.9549248,15.25064397,38.95091778,15.24871453
ft20-243-16,165768,4,11/24/16,23:31:24,290,5700,28,24,28,20,15,12,0,3.1,30.1,96.8,98.4,5,0,"24.0,  28.0,  20.0,  15.0,  12.0","0.0, 3.1,30.1,96.8,98.4",13,11/24/2016,38.95035299,15.24844258,38.94491489,15.24582406
ft20-243-16,165768,3,11/25/16,5:46:44,306,2100,26,22,26,26,17,18,1.5,4.7,30.1,58.7,96.8,5,0,"22.0,  26.0,  26.0,  17.0,  18.0","1.5, 4.7,30.1,58.7,96.8",17,11/25/2016,38.92543316,15.23644332,38.92342965,15.23547861
ft20-243-16,165768,2,11/29/16,6:29:34,306,30,8,7,8,8,7,6,9.5,20.6,31.7,65,76.1,5,0,"7.0,   8.0,   8.0,   7.0,   6.0","9.5,20.6,31.7,65.0,76.1",13,11/29/2016,38.51974846,14.69324096,38.51973319,14.69319213
ft20-243-16,165768,1,11/30/16,12:16:20,306,60,6,6,6,4,5,4,9.5,20.6,38,65,82.5,5,0,"6.0,   6.0,   4.0,   5.0,   4.0","9.5,20.6,38.0,65.0,82.5",20,11/30/2016,38.32871519,14.3501845,38.32856751,14.34994211
ft20-243-16,165768,1,11/30/16,13:15:24,28,30,8,5,6,8,8,7,11.1,23.8,36.5,49.2,61.9,5,0,"5.0,   6.0,   8.0,   8.0,   7.0","11.1,23.8,36.5,49.2,61.9",23,11/30/2016,38.31991821,14.3357466,38.31984436,14.33562541
ft20-243-16,165768,1,11/30/16,13:16:52,170,60,6,5,5,4,4,6,4.7,11.1,30.1,49.2,61.9,5,0,"5.0,   5.0,   4.0,   4.0,   6.0","4.7,11.1,30.1,49.2,61.9",23,11/30/2016,38.31977545,14.3355123,38.31962776,14.33526992
ft20-243-16,165768,3,12/1/16,5:05:36,306,960,45,17,26,45,37.5,37.5,1.5,4.7,14.2,88.8,90.4,5,0,"17.0,  26.0,  45.0,  37.5,  37.5","1.5, 4.7,14.2,88.8,90.4",5,12/01/2016,38.1818789,14.10919208,38.17951597,14.10531397
ft20-243-16,165768,1,12/7/16,17:36:04,32,6000,37.5,37.5,37.5,24,19,16,1.5,12.6,36.5,95.2,98.4,5,0,"37.5,  37.5,  24.0,  19.0,  16.0","1.5,12.6,36.5,95.2,98.4",18,12/07/2016,38.79453162,13.57237179,38.81062606,13.58094792
ft20-243-16,165768,4,12/8/16,18:11:08,290,6900,37.5,32.5,37.5,30,24,19,0,1.5,12.6,95.2,96.8,5,0,"32.5,  37.5,  30.0,  24.0,  19.0","0.0, 1.5,12.6,95.2,96.8",2,12/08/2016,39.02952109,13.69758904,39.04802969,13.7074516
ft20-243-16,165768,1,12/8/16,22:01:00,282,5700,24,20,24,17,12,11,0,1.5,6.3,95.2,96.8,5,0,"20.0,  24.0,  17.0,  12.0,  11.0","0.0, 1.5, 6.3,95.2,96.8",4,12/08/2016,39.06973572,13.71901794,39.08502543,13.72716527
ft20-243-16,165768,1,12/9/16,0:09:16,290,5700,32.5,24,32.5,18,14,12,0,3.1,11.1,93.6,96.8,5,0,"24.0,  32.5,  18.0,  14.0,  12.0","0.0, 3.1,11.1,93.6,96.8",5,12/08/2016,39.09037951,13.73001826,39.10566922,13.73816559
ft20-243-16,165768,1,12/9/16,20:46:32,28,4500,19,18,19,12,9,8,0,1.5,15.8,92,96.8,5,0,"18.0,  19.0,  12.0,   9.0,   8.0","0.0, 1.5,15.8,92.0,96.8",21,12/09/2016,39.21412381,13.71624656,39.21972859,13.7126762
ft20-243-16,165768,2,12/10/16,12:21:08,12,3600,67.5,42.5,55,30,67.5,40,3.1,7.9,25.3,53.9,63.4,5,0,"42.5,  55.0,  30.0,  67.5,  40.0","3.1, 7.9,25.3,53.9,63.4",31,12/10/2016,39.2760578,13.67042263,39.27507632,13.66719204
ft20-243-16,165768,5,12/10/16,13:27:08,20,3300,67.5,60,67.5,50,26,37.5,4.7,11.1,15.8,58.7,88.8,5,0,"60.0,  67.5,  50.0,  26.0,  37.5","4.7,11.1,15.8,58.7,88.8",0,12/10/2016,39.27489638,13.66659977,39.27399668,13.6636384
ft20-243-16,165768,3,12/12/16,9:25:44,290,5700,52.5,45,52.5,24,17,24,1.5,3.1,9.5,19,85.7,5,0,"45.0,  52.5,  24.0,  17.0,  24.0","1.5, 3.1, 9.5,19.0,85.7",17,12/12/2016,39.22971154,13.49412945,39.23020814,13.48324687
ft20-243-16,165768,1,12/13/16,0:49:48,298,7200,8,8,8,6,6,5,0,0,3.1,6.3,60.3,5,0,"8.0,   8.0,   6.0,   6.0,   5.0","0.0, 0.0, 3.1, 6.3,60.3",24,12/12/2016,39.23441128,13.39113828,39.23503856,13.37739187
ft20-243-16,165768,1,12/16/16,4:22:36,282,5400,12,11,12,8,8,5,0,0,4.7,44.4,95.2,5,0,"11.0,  12.0,   8.0,   8.0,   5.0","0.0, 0.0, 4.7,44.4,95.2",19,12/16/2016,39.17285851,13.11142761,39.18128777,13.10370074
ft20-243-16,165768,1,12/16/16,7:26:16,290,140,13,7,8,10,13,12,6.3,17.4,25.3,60.3,79.3,5,0,"7.0,   8.0,  10.0,  13.0,  12.0","6.3,17.4,25.3,60.3,79.3",21,12/16/2016,39.19827119,13.08813254,39.19848973,13.08793221
ft20-243-16,165768,2,12/17/16,10:17:48,44,180,5,5,5,4,5,4,7.9,11.1,34.9,80.9,90.4,5,0,"5.0,   5.0,   4.0,   5.0,   4.0","7.9,11.1,34.9,80.9,90.4",18,12/17/2016,39.34914261,12.94983308,39.34942358,12.94957552
ft20-243-16,165768,2,12/17/16,10:24:32,116,360,4,4,4,4,4,4,7.9,28.5,42.8,69.8,95.2,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","7.9,28.5,42.8,69.8,95.2",18,12/17/2016,39.34949227,12.94951256,39.35005422,12.94899744
ft20-243-16,165768,1,12/17/16,14:09:00,16,2700,22,15,10,22,8,17,1.5,20.6,22.2,34.9,61.9,5,0,"15.0,  10.0,  22.0,   8.0,  17.0","1.5,20.6,22.2,34.9,61.9",22,12/17/2016,39.3668628,12.93358949,39.37107744,12.92972606
ft20-243-16,165768,2,12/19/16,4:03:32,306,100,5,5,5,4,4,4,9.5,17.4,39.6,58.7,65,5,0,"5.0,   5.0,   4.0,   4.0,   4.0","9.5,17.4,39.6,58.7,65.0",30,12/19/2016,39.6073169,12.79831314,39.60755072,12.798382
ft20-243-16,165768,2,12/21/16,5:38:12,298,80,4,4,4,4,4,4,28.5,36.5,41.2,82.5,87.3,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","28.5,36.5,41.2,82.5,87.3",14,12/21/2016,40.02468333,12.9212356,40.02487039,12.92129069
ft20-243-16,165768,3,12/21/16,7:52:08,48,1800,13,13,5,13,4,12,46,66.6,69.8,87.3,93.6,5,0,"13.0,   5.0,  13.0,   4.0,  12.0","46.0,66.6,69.8,87.3,93.6",16,12/21/2016,40.03945132,12.92558505,40.04366006,12.92682461
ft20-243-16,165768,3,12/21/16,8:12:56,290,1200,12,8,7,12,4,7,3.1,19,22.2,31.7,85.7,5,0,"8.0,   7.0,  12.0,   4.0,   7.0","3.1,19.0,22.2,31.7,85.7",16,12/21/2016,40.04377229,12.92685766,40.04657812,12.92768403
ft20-243-16,165768,4,12/21/16,13:32:00,112,420,45,17,32.5,45,16,9,19,33.3,52.3,71.4,79.3,5,0,"17.0,  32.5,  45.0,  16.0,   9.0","19.0,33.3,52.3,71.4,79.3",23,12/21/2016,40.09035834,12.94057815,40.09134038,12.94086738
ft20-243-16,165768,4,12/21/16,13:34:32,298,40,7,6,6,7,7,6,19,28.5,39.6,49.2,58.7,5,0,"6.0,   6.0,   7.0,   7.0,   6.0","19.0,28.5,39.6,49.2,58.7",23,12/21/2016,40.09160225,12.94094451,40.09169578,12.94097205
ft20-243-16,165768,2,12/21/16,15:47:04,306,2700,37.5,24,37.5,16,12,19,1.5,4.7,17.4,85.7,90.4,5,0,"24.0,  37.5,  16.0,  12.0,  19.0","1.5, 4.7,17.4,85.7,90.4",26,12/21/2016,40.10397594,12.9445888,40.11028905,12.94644813
ft20-243-16,165768,2,12/21/16,22:35:12,16,3000,5,5,4,5,4,4,0,1.5,1.5,6.3,55.5,5,0,"5.0,   4.0,   5.0,   4.0,   4.0","0.0, 1.5, 1.5, 6.3,55.5",30,12/21/2016,40.14607511,12.94126383,40.14708681,12.9350328
ft20-243-16,165768,2,12/21/16,22:37:48,64,140,4,4,4,4,4,4,4.7,30.1,33.3,53.9,90.4,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","4.7,30.1,33.3,53.9,90.4",30,12/21/2016,40.14709221,12.93499957,40.14713942,12.93470879
ft20-243-16,165768,3,12/21/16,22:39:42,306,50,4,4,4,4,4,4,52.3,60.3,68.2,76.1,84.1,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","52.3,60.3,68.2,76.1,84.1",31,12/21/2016,40.147161,12.93457586,40.14717786,12.93447201
ft20-243-16,165768,2,12/22/16,5:50:04,8,600,6,5,6,4,5,4,1.5,9.5,22.2,23.8,58.7,5,0,"5.0,   6.0,   4.0,   5.0,   4.0","1.5, 9.5,22.2,23.8,58.7",1,12/22/2016,40.15568353,12.88208569,40.15588587,12.88083949
ft20-243-16,165768,2,12/22/16,5:56:12,48,360,4,4,4,4,4,4,7.9,15.8,33.3,39.6,68.2,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","7.9,15.8,33.3,39.6,68.2",1,12/22/2016,40.15588857,12.88082287,40.15600997,12.88007515
ft20-243-16,165768,1,12/22/16,9:03:00,290,2100,67.5,60,67.5,26,24,18,9.5,12.6,31.7,90.4,96.8,5,0,"60.0,  67.5,  26.0,  24.0,  18.0","9.5,12.6,31.7,90.4,96.8",7,12/22/2016,40.15908148,12.86115775,40.15978967,12.85679603
ft20-243-16,165768,1,12/23/16,6:44:32,306,40,5,4,5,5,5,5,9.5,39.6,49.2,58.7,69.8,5,0,"4.0,   5.0,   5.0,   5.0,   5.0","9.5,39.6,49.2,58.7,69.8",17,12/23/2016,40.18611131,12.69468133,40.1861248,12.69459825
ft20-243-16,165768,1,12/24/16,7:44:52,80,1800,14,13,14,5,5,11,1.5,7.9,28.5,46,49.2,5,0,"13.0,  14.0,   5.0,   5.0,  11.0","1.5, 7.9,28.5,46.0,49.2",31,12/24/2016,40.21587542,12.51136453,40.21648244,12.50762591
ft20-243-16,165768,1,12/24/16,7:49:12,194,180,9,9,4,5,8,5,11.1,34.9,46,55.5,66.6,5,0,"9.0,   4.0,   5.0,   8.0,   5.0","11.1,34.9,46.0,55.5,66.6",31,12/24/2016,40.21650942,12.50745975,40.21657012,12.50708589
ft20-243-16,165768,2,12/24/16,9:19:36,112,4800,52.5,52.5,17,30,13,28,4.7,15.8,31.7,69.8,77.7,5,0,"52.5,  17.0,  30.0,  13.0,  28.0","4.7,15.8,31.7,69.8,77.7",0,12/24/2016,40.21678055,12.50578984,40.21839927,12.4958202
ft20-243-16,165768,1,12/25/16,2:33:36,8,3300,6,6,6,5,4,5,0,1.5,3.1,7.9,22.2,5,0,"6.0,   6.0,   5.0,   4.0,   5.0","0.0, 1.5, 3.1, 7.9,22.2",11,12/25/2016,40.23666568,12.37617202,40.23504902,12.37348548
ft20-243-16,165768,1,12/25/16,2:34:24,306,40,4,4,4,4,4,4,88.8,88.8,88.8,88.8,88.8,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","88.8,88.8,88.8,88.8,88.8",11,12/25/2016,40.2350451,12.37347897,40.2350255,12.3734464
ft20-243-16,165768,3,12/25/16,10:49:56,306,80,11,7,7,11,11,9,7.9,31.7,53.9,66.6,80.9,5,0,"7.0,   7.0,  11.0,  11.0,   9.0","7.9,31.7,53.9,66.6,80.9",20,12/25/2016,40.22049903,12.34930667,40.22045984,12.34924154
ft20-243-16,165768,1,12/25/16,11:20:30,306,30,10,6,8,10,9,8,11.1,23.8,36.5,49.2,61.9,5,0,"6.0,   8.0,  10.0,   9.0,   8.0","11.1,23.8,36.5,49.2,61.9",21,12/25/2016,40.21957606,12.3477729,40.21956136,12.34774848
ft20-243-16,165768,1,12/27/16,8:12:48,60,480,9,6,5,8,9,5,4.7,17.4,22.2,26.9,34.9,5,0,"6.0,   5.0,   8.0,   9.0,   5.0","4.7,17.4,22.2,26.9,34.9",15,12/27/2016,39.89605383,12.22624256,39.89438804,12.22592325
ft20-243-16,165768,1,3/28/17,8:43:56,60,50,6,5,6,6,6,6,14.2,30.1,38,46,52.3,5,0,"5.0,   6.0,   6.0,   6.0,   6.0","14.2,30.1,38.0,46.0,52.3",4,03/28/2017,40.88645662,11.68094901,40.88649847,11.68098647
ft20-243-16,165768,1,3/28/17,8:45:36,154,40,4,4,4,4,4,4,7.9,17.4,26.9,53.9,71.4,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","7.9,17.4,26.9,53.9,71.4",4,03/28/2017,40.88654868,11.68103142,40.88658216,11.68106138
ft20-243-16,165768,2,3/30/17,5:26:20,306,40,5,4,4,4,5,4,7.9,23.8,41.2,57.1,74.6,5,0,"4.0,   4.0,   4.0,   5.0,   4.0","7.9,23.8,41.2,57.1,74.6",0,03/30/2017,41.22352699,11.75090805,41.22361519,11.75092433
ft20-243-16,165768,3,3/30/17,6:31:24,282,3300,19,19,10,13,5,11,1.5,44.4,68.2,76.1,85.7,5,0,"19.0,  10.0,  13.0,   5.0,  11.0","1.5,44.4,68.2,76.1,85.7",1,03/30/2017,41.2249469,11.75117015,41.2322228,11.75251319
ft20-243-16,165768,2,3/30/17,7:55:04,298,4500,22,18,22,13,13,20,1.5,20.6,39.6,79.3,80.9,5,0,"18.0,  22.0,  13.0,  13.0,  20.0","1.5,20.6,39.6,79.3,80.9",2,03/30/2017,41.23336931,11.75272483,41.243291,11.75455626
ft20-243-16,165768,3,3/30/17,17:00:38,274,40,7,5,5,6,7,6,7.9,26.9,44.4,63.4,71.4,5,0,"5.0,   5.0,   6.0,   7.0,   6.0","7.9,26.9,44.4,63.4,71.4",5,03/30/2017,41.31537539,11.76786221,41.31546358,11.76787849
ft20-243-16,165768,3,3/30/17,17:05:52,154,40,5,5,4,4,4,4,26.9,44.4,53.9,71.4,80.9,5,0,"5.0,   4.0,   4.0,   4.0,   4.0","26.9,44.4,53.9,71.4,80.9",5,03/30/2017,41.31606771,11.76799,41.3161559,11.76800628
ft20-243-16,165768,1,3/30/17,17:09:12,306,40,4,4,4,4,4,4,9.5,19,28.5,49.2,79.3,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","9.5,19.0,28.5,49.2,79.3",6,03/30/2017,41.31650867,11.7680714,41.31659686,11.76808768
ft20-243-16,165768,1,3/31/17,5:32:12,12,100,6,5,4,6,5,5,6.3,17.4,39.6,58.7,76.1,5,0,"5.0,   4.0,   6.0,   5.0,   5.0","6.3,17.4,39.6,58.7,76.1",17,03/31/2017,41.41466726,11.78619035,41.41488774,11.78623104
ft20-243-16,165768,1,3/31/17,5:33:14,298,50,9,6,5,8,9,7,20.6,41.2,63.4,69.8,77.7,5,0,"6.0,   5.0,   8.0,   9.0,   7.0","20.6,41.2,63.4,69.8,77.7",17,03/31/2017,41.4149142,11.78623593,41.41502444,11.78625628
ft20-243-16,165768,2,3/31/17,5:58:08,52,240,10,7,7,10,7,9,6.3,26.9,31.7,61.9,76.1,5,0,"7.0,   7.0,  10.0,   7.0,   9.0","6.3,26.9,31.7,61.9,76.1",19,03/31/2017,41.41778929,11.78676664,41.41831844,11.78686431
ft20-243-16,165768,2,3/31/17,6:02:00,40,180,7,5,4,5,5,7,25.3,41.2,55.5,65,82.5,5,0,"5.0,   4.0,   5.0,   5.0,   7.0","25.3,41.2,55.5,65.0,82.5",19,03/31/2017,41.4184331,11.78688548,41.41882996,11.78695873
ft20-243-16,165768,2,3/31/17,20:11:02,186,3600,7,6,7,5,5,5,0,0,3.1,12.6,42.8,5,0,"6.0,   7.0,   5.0,   5.0,   5.0","0.0, 0.0, 3.1,12.6,42.8",26,03/31/2017,41.49328133,11.82168111,41.49654275,11.82364562
ft20-243-16,165768,2,3/31/17,20:14:38,306,30,4,4,4,4,4,4,87.3,87.3,87.3,87.3,87.3,5,0,"4.0,   4.0,   4.0,   4.0,   4.0","87.3,87.3,87.3,87.3,87.3",26,03/31/2017,41.49671125,11.82374712,41.49673843,11.82376349
ft20-243-16,165768,2,4/4/17,17:38:20,298,420,19,19,18,9,6,10,31.7,46,66.6,85.7,93.6,5,0,"19.0,  18.0,   9.0,   6.0,  10.0","31.7,46.0,66.6,85.7,93.6",0,04/04/2017,41.41827502,12.24725384,41.41744615,12.24729023
ft20-243-16,165768,1,4/5/17,7:21:40,282,60,13,8,12,13,12,6,11.1,22.2,34.9,46,76.1,5,0,"8.0,  12.0,  13.0,  12.0,   6.0","11.1,22.2,34.9,46.0,76.1",3,04/05/2017,41.31148601,12.21868302,41.31126902,12.21874635
ft20-243-16,165768,2,4/6/17,4:54:28,306,240,11,9,6,11,4,7,23.8,31.7,42.8,58.7,80.9,5,0,"9.0,   6.0,  11.0,   4.0,   7.0","23.8,31.7,42.8,58.7,80.9",6,04/06/2017,41.0316176,12.30036393,41.03074966,12.30061725
ft20-243-16,165768,5,4/6/17,5:37:24,298,100,9,9,5,5,7,4,25.3,42.8,50.7,65,84.1,5,0,"9.0,   5.0,   5.0,   7.0,   4.0","25.3,42.8,50.7,65.0,84.1",8,04/06/2017,41.02179537,12.3032306,41.02143373,12.30333614
ft20-243-16,165768,4,4/6/17,5:56:48,306,100,10,9,10,9,9,4,11.1,19,30.1,41.2,68.2,5,0,"9.0,  10.0,   9.0,   9.0,   4.0","11.1,19.0,30.1,41.2,68.2",9,04/06/2017,41.01758584,12.30445917,41.0172242,12.30456471
ft20-243-16,165768,4,4/6/17,17:08:38,306,50,8,8,8,7,5,5,22.2,30.1,52.3,68.2,84.1,5,0,"8.0,   8.0,   7.0,   5.0,   5.0","22.2,30.1,52.3,68.2,84.1",10,04/06/2017,40.91523782,12.32126793,40.91513683,12.32126749
ft20-243-16,165768,2,4/7/17,6:35:16,306,360,9,5,6,9,7,7,1.5,19,33.3,44.4,71.4,5,0,"5.0,   6.0,   9.0,   7.0,   7.0","1.5,19.0,33.3,44.4,71.4",1,04/07/2017,40.81811067,12.32083799,40.81738355,12.32083478
